Task size,Pages,Task size local ,Task size rem,Distance,Comtime,Decision
2285,32,3549.23,8045.87,16,6.5,1
2285,32,3549.23,8045.87,17,6.7,1
2285,32,3549.23,8045.87,18,7.1,1
2285,32,3549.23,8045.87,19,7.7,1
2285,32,3549.23,8045.87,20,8,1
2285,32,3549.23,8045.87,21,8,1
2285,32,3549.23,8045.87,22,8.1,1
2285,32,3549.23,8045.87,23,8.4,1
2285,32,3549.23,8045.87,24,8.6,1
2285,32,3549.23,8045.87,25,8.8,1
2285,32,3549.23,8045.87,26,9.1,1
2285,32,3549.23,8045.87,27,9.3,1
2285,32,3549.23,8045.87,28,10.1,1
2285,32,3549.23,8045.87,29,10.4,1
2285,32,3549.23,8045.87,30,11,1
2285,32,3549.23,8045.87,31,11,1
2285,32,3549.23,8045.87,32,11.2,1
2285,32,3549.23,8045.87,33,11.4,1
2285,32,3549.23,8045.87,34,11.4,1
2285,32,3549.23,8045.87,35,11.5,1
2285,32,3549.23,8045.87,36,11.5,1
2285,32,3549.23,8045.87,37,11.6,1
2285,32,3549.23,8045.87,38,12,0
2285,32,3549.23,8045.87,39,12.2,0
2285,32,3549.23,8045.87,40,12.5,0
2446,28,3621.02,6216.06,1,5.5,1
2446,28,3621.02,6216.06,2,5.5,1
2446,28,3621.02,6216.06,3,5.8,1
2446,28,3621.02,6216.06,4,5.9,1
2446,28,3621.02,6216.06,5,5.9,1
2446,28,3621.02,6216.06,6,6,1
2446,28,3621.02,6216.06,7,6,1
2446,28,3621.02,6216.06,8,6,1
2446,28,3621.02,6216.06,9,6.3,1
2446,28,3621.02,6216.06,10,6.3,1
2446,28,3621.02,6216.06,11,6.5,1
2446,28,3621.02,6216.06,12,6.4,1
2446,28,3621.02,6216.06,13,6.4,1
2446,28,3621.02,6216.06,14,6.5,1
2446,28,3621.02,6216.06,15,6.5,1
2446,28,3621.02,6216.06,16,6.5,1
2446,28,3621.02,6216.06,17,6.7,1
2446,28,3621.02,6216.06,18,7.1,1
2446,28,3621.02,6216.06,19,7.7,1
2446,28,3621.02,6216.06,20,8,1
2446,28,3621.02,6216.06,21,8,1
2446,28,3621.02,6216.06,22,8.1,1
2446,28,3621.02,6216.06,23,8.4,1
2446,28,3621.02,6216.06,24,8.6,1
2446,28,3621.02,6216.06,25,8.8,1
2446,28,3621.02,6216.06,26,9.1,1
2446,28,3621.02,6216.06,27,9.3,1
2446,28,3621.02,6216.06,28,10.1,1
2446,28,3621.02,6216.06,29,10.4,1
2446,28,3621.02,6216.06,30,11,1
2446,28,3621.02,6216.06,31,11,1
2446,28,3621.02,6216.06,32,11.2,1
2446,28,3621.02,6216.06,33,11.4,1
2446,28,3621.02,6216.06,34,11.4,1
2446,28,3621.02,6216.06,35,11.5,1
2446,28,3621.02,6216.06,36,11.5,1
2446,28,3621.02,6216.06,37,11.6,1
2446,28,3621.02,6216.06,38,12,1
2446,28,3621.02,6216.06,39,12.2,1
2446,28,3621.02,6216.06,40,12.5,1
2580,28,10057.35,12695,1,5.5,1
2580,28,10057.35,12695,2,5.5,1
2580,28,10057.35,12695,3,5.8,1
2580,28,10057.35,12695,4,5.9,1
2580,28,10057.35,12695,5,5.9,1
2580,28,10057.35,12695,6,6,1
2580,28,10057.35,12695,7,6,1
2580,28,10057.35,12695,8,6,1
2580,28,10057.35,12695,9,6.3,1
2580,28,10057.35,12695,10,6.3,1
2580,28,10057.35,12695,11,6.5,1
2580,28,10057.35,12695,12,6.4,1
2580,28,10057.35,12695,13,6.4,1
2580,28,10057.35,12695,14,6.5,1
2580,28,10057.35,12695,15,6.5,1
2580,28,10057.35,12695,16,6.5,1
2580,28,10057.35,12695,17,6.7,1
2580,28,10057.35,12695,18,7.1,1
2580,28,10057.35,12695,19,7.7,1
2580,28,10057.35,12695,20,8,1
2580,28,10057.35,12695,21,8,1
2580,28,10057.35,12695,22,8.1,1
2580,28,10057.35,12695,23,8.4,1
2580,28,10057.35,12695,24,8.6,1
2580,28,10057.35,12695,25,8.8,1
2580,28,10057.35,12695,26,9.1,1
2580,28,10057.35,12695,27,9.3,1
2580,28,10057.35,12695,28,10.1,1
2580,28,10057.35,12695,29,10.4,1
2580,28,10057.35,12695,30,11,1
2580,28,10057.35,12695,31,11,1
2580,28,10057.35,12695,32,11.2,1
2580,28,10057.35,12695,33,11.4,1
2580,28,10057.35,12695,34,11.4,1
2580,28,10057.35,12695,35,11.5,1
2580,28,10057.35,12695,36,11.5,1
2580,28,10057.35,12695,37,11.6,1
2580,28,10057.35,12695,38,12,1
2580,28,10057.35,12695,39,12.2,1
2580,28,10057.35,12695,40,12.5,1
2608,28,6087.02,10074.08,1,5.5,1
2608,28,6087.02,10074.08,2,5.5,1
2608,28,6087.02,10074.08,3,5.8,1
2608,28,6087.02,10074.08,4,5.9,1
2608,28,6087.02,10074.08,5,5.9,1
2608,28,6087.02,10074.08,6,6,1
2608,28,6087.02,10074.08,7,6,1
2608,28,6087.02,10074.08,8,6,1
2608,28,6087.02,10074.08,9,6.3,1
2608,28,6087.02,10074.08,10,6.3,1
2608,28,6087.02,10074.08,11,6.5,1
2608,28,6087.02,10074.08,12,6.4,1
2608,28,6087.02,10074.08,13,6.4,1
2608,28,6087.02,10074.08,14,6.5,1
2608,28,6087.02,10074.08,15,6.5,1
2608,28,6087.02,10074.08,16,6.5,1
2608,28,6087.02,10074.08,17,6.7,1
2608,28,6087.02,10074.08,18,7.1,1
2608,28,6087.02,10074.08,19,7.7,1
2608,28,6087.02,10074.08,20,8,1
2608,28,6087.02,10074.08,21,8,1
2608,28,6087.02,10074.08,22,8.1,1
2608,28,6087.02,10074.08,23,8.4,1
2608,28,6087.02,10074.08,24,8.6,1
2608,28,6087.02,10074.08,25,8.8,1
2608,28,6087.02,10074.08,26,9.1,1
2608,28,6087.02,10074.08,27,9.3,1
2608,28,6087.02,10074.08,28,10.1,1
2608,28,6087.02,10074.08,29,10.4,1
2608,28,6087.02,10074.08,30,11,1
2608,28,6087.02,10074.08,31,11,1
2608,28,6087.02,10074.08,32,11.2,1
2608,28,6087.02,10074.08,33,11.4,1
2608,28,6087.02,10074.08,34,11.4,1
2608,28,6087.02,10074.08,35,11.5,1
2608,28,6087.02,10074.08,36,11.5,1
2608,28,6087.02,10074.08,37,11.6,1
2608,28,6087.02,10074.08,38,12,1
2608,28,6087.02,10074.08,39,12.2,1
2608,28,6087.02,10074.08,40,12.5,1
2624,30,4731.89,9321.6,1,5.5,1
2624,30,4731.89,9321.6,2,5.5,1
2624,30,4731.89,9321.6,3,5.8,1
2624,30,4731.89,9321.6,4,5.9,1
2624,30,4731.89,9321.6,5,5.9,1
2624,30,4731.89,9321.6,6,6,1
2624,30,4731.89,9321.6,7,6,1
2624,30,4731.89,9321.6,8,6,1
2624,30,4731.89,9321.6,9,6.3,1
2624,30,4731.89,9321.6,10,6.3,1
2624,30,4731.89,9321.6,11,6.5,1
2624,30,4731.89,9321.6,12,6.4,1
2624,30,4731.89,9321.6,13,6.4,1
2624,30,4731.89,9321.6,14,6.5,1
2624,30,4731.89,9321.6,15,6.5,1
2624,30,4731.89,9321.6,16,6.5,1
2624,30,4731.89,9321.6,17,6.7,1
2624,30,4731.89,9321.6,18,7.1,1
2624,30,4731.89,9321.6,19,7.7,1
2624,30,4731.89,9321.6,20,8,1
2624,30,4731.89,9321.6,21,8,1
2624,30,4731.89,9321.6,22,8.1,1
2624,30,4731.89,9321.6,23,8.4,1
2624,30,4731.89,9321.6,24,8.6,1
2624,30,4731.89,9321.6,25,8.8,1
2624,30,4731.89,9321.6,26,9.1,1
2624,30,4731.89,9321.6,27,9.3,1
2624,30,4731.89,9321.6,28,10.1,1
2624,30,4731.89,9321.6,29,10.4,1
2624,30,4731.89,9321.6,30,11,1
2624,30,4731.89,9321.6,31,11,1
2624,30,4731.89,9321.6,32,11.2,1
2624,30,4731.89,9321.6,33,11.4,1
2624,30,4731.89,9321.6,34,11.4,1
2624,30,4731.89,9321.6,35,11.5,1
2624,30,4731.89,9321.6,36,11.5,1
2624,30,4731.89,9321.6,37,11.6,1
2624,30,4731.89,9321.6,38,12,1
2624,30,4731.89,9321.6,39,12.2,1
2624,30,4731.89,9321.6,40,12.5,1
2677,33,4366.73,10955.92,1,5.5,1
2677,33,4366.73,10955.92,2,5.5,1
2677,33,4366.73,10955.92,3,5.8,1
2677,33,4366.73,10955.92,4,5.9,1
2677,33,4366.73,10955.92,5,5.9,1
2677,33,4366.73,10955.92,6,6,1
2677,33,4366.73,10955.92,7,6,1
2677,33,4366.73,10955.92,8,6,1
2677,33,4366.73,10955.92,9,6.3,1
2677,33,4366.73,10955.92,10,6.3,1
2677,33,4366.73,10955.92,11,6.5,1
2677,33,4366.73,10955.92,12,6.4,1
2677,33,4366.73,10955.92,13,6.4,1
2677,33,4366.73,10955.92,14,6.5,1
2677,33,4366.73,10955.92,15,6.5,1
2677,33,4366.73,10955.92,16,6.5,1
2677,33,4366.73,10955.92,17,6.7,1
2677,33,4366.73,10955.92,18,7.1,1
2677,33,4366.73,10955.92,19,7.7,1
2677,33,4366.73,10955.92,20,8,1
2677,33,4366.73,10955.92,21,8,1
2677,33,4366.73,10955.92,22,8.1,1
2677,33,4366.73,10955.92,23,8.4,1
2677,33,4366.73,10955.92,24,8.6,1
2677,33,4366.73,10955.92,25,8.8,1
2677,33,4366.73,10955.92,26,9.1,1
2677,33,4366.73,10955.92,27,9.3,1
2677,33,4366.73,10955.92,28,10.1,1
2677,33,4366.73,10955.92,29,10.4,1
2677,33,4366.73,10955.92,30,11,1
2677,33,4366.73,10955.92,31,11,1
2677,33,4366.73,10955.92,32,11.2,1
2677,33,4366.73,10955.92,33,11.4,1
2677,33,4366.73,10955.92,34,11.4,1
2677,33,4366.73,10955.92,35,11.5,1
2677,33,4366.73,10955.92,36,11.5,1
2677,33,4366.73,10955.92,37,11.6,1
2677,33,4366.73,10955.92,38,12,1
2677,33,4366.73,10955.92,39,12.2,1
2677,33,4366.73,10955.92,40,12.5,1
2867,28,6863.96,10168.54,1,5.5,1
2867,28,6863.96,10168.54,2,5.5,1
2867,28,6863.96,10168.54,3,5.8,1
2867,28,6863.96,10168.54,4,5.9,1
2867,28,6863.96,10168.54,5,5.9,1
2867,28,6863.96,10168.54,6,6,1
2867,28,6863.96,10168.54,7,6,1
2867,28,6863.96,10168.54,8,6,1
2867,28,6863.96,10168.54,9,6.3,1
2867,28,6863.96,10168.54,10,6.3,1
2867,28,6863.96,10168.54,11,6.5,1
2867,28,6863.96,10168.54,12,6.4,1
2867,28,6863.96,10168.54,13,6.4,1
2867,28,6863.96,10168.54,14,6.5,1
2867,28,6863.96,10168.54,15,6.5,1
2867,28,6863.96,10168.54,16,6.5,1
2867,28,6863.96,10168.54,17,6.7,1
2867,28,6863.96,10168.54,18,7.1,1
2867,28,6863.96,10168.54,19,7.7,1
2867,28,6863.96,10168.54,20,8,1
2867,28,6863.96,10168.54,21,8,1
2867,28,6863.96,10168.54,22,8.1,1
2867,28,6863.96,10168.54,23,8.4,1
2867,28,6863.96,10168.54,24,8.6,1
2867,28,6863.96,10168.54,25,8.8,1
2867,28,6863.96,10168.54,26,9.1,1
2867,28,6863.96,10168.54,27,9.3,1
2867,28,6863.96,10168.54,28,10.1,1
2867,28,6863.96,10168.54,29,10.4,1
2867,28,6863.96,10168.54,30,11,1
2867,28,6863.96,10168.54,31,11,1
2867,28,6863.96,10168.54,32,11.2,1
2867,28,6863.96,10168.54,33,11.4,1
2867,28,6863.96,10168.54,34,11.4,1
2867,28,6863.96,10168.54,35,11.5,1
2867,28,6863.96,10168.54,36,11.5,1
2867,28,6863.96,10168.54,37,11.6,1
2867,28,6863.96,10168.54,38,12,1
2867,28,6863.96,10168.54,39,12.2,1
2867,28,6863.96,10168.54,40,12.5,1
2885,32,4021.82,6058.67,1,5.5,1
2885,32,4021.82,6058.67,2,5.5,1
2885,32,4021.82,6058.67,3,5.8,1
2885,32,4021.82,6058.67,4,5.9,1
2885,32,4021.82,6058.67,5,5.9,1
2885,32,4021.82,6058.67,6,6,1
2885,32,4021.82,6058.67,7,6,1
2885,32,4021.82,6058.67,8,6,1
2885,32,4021.82,6058.67,9,6.3,1
2885,32,4021.82,6058.67,10,6.3,1
2885,32,4021.82,6058.67,11,6.5,1
2885,32,4021.82,6058.67,12,6.4,1
2885,32,4021.82,6058.67,13,6.4,1
2885,32,4021.82,6058.67,14,6.5,1
2885,32,4021.82,6058.67,15,6.5,1
2885,32,4021.82,6058.67,16,6.5,1
2885,32,4021.82,6058.67,17,6.7,1
2885,32,4021.82,6058.67,18,7.1,1
2885,32,4021.82,6058.67,19,7.7,1
2885,32,4021.82,6058.67,20,8,1
2885,32,4021.82,6058.67,21,8,1
2885,32,4021.82,6058.67,22,8.1,1
2885,32,4021.82,6058.67,23,8.4,1
2885,32,4021.82,6058.67,24,8.6,1
2885,32,4021.82,6058.67,25,8.8,1
2885,32,4021.82,6058.67,26,9.1,1
2885,32,4021.82,6058.67,27,9.3,1
2885,32,4021.82,6058.67,28,10.1,1
2885,32,4021.82,6058.67,29,10.4,1
2885,32,4021.82,6058.67,30,11,1
2885,32,4021.82,6058.67,31,11,1
2885,32,4021.82,6058.67,32,11.2,1
2885,32,4021.82,6058.67,33,11.4,1
2885,32,4021.82,6058.67,34,11.4,1
2885,32,4021.82,6058.67,35,11.5,1
2885,32,4021.82,6058.67,36,11.5,1
2885,32,4021.82,6058.67,37,11.6,1
2885,32,4021.82,6058.67,38,12,1
2885,32,4021.82,6058.67,39,12.2,1
2885,32,4021.82,6058.67,40,12.5,1
2974,554,57056.86,104650,1,5.5,1
2974,554,57056.86,104650,2,5.5,1
2974,554,57056.86,104650,3,5.8,1
2974,554,57056.86,104650,4,5.9,1
2974,554,57056.86,104650,5,5.9,1
2974,554,57056.86,104650,6,6,1
2974,554,57056.86,104650,7,6,1
2974,554,57056.86,104650,8,6,1
2974,554,57056.86,104650,9,6.3,1
2974,554,57056.86,104650,10,6.3,1
2974,554,57056.86,104650,11,6.5,1
2974,554,57056.86,104650,12,6.4,1
2974,554,57056.86,104650,13,6.4,1
2974,554,57056.86,104650,14,6.5,1
2974,554,57056.86,104650,15,6.5,1
2974,554,57056.86,104650,16,6.5,1
2974,554,57056.86,104650,17,6.7,1
2974,554,57056.86,104650,18,7.1,1
2974,554,57056.86,104650,19,7.7,1
2974,554,57056.86,104650,20,8,1
2974,554,57056.86,104650,21,8,1
2974,554,57056.86,104650,22,8.1,1
2974,554,57056.86,104650,23,8.4,1
2974,554,57056.86,104650,24,8.6,1
2974,554,57056.86,104650,25,8.8,1
2974,554,57056.86,104650,26,9.1,1
2974,554,57056.86,104650,27,9.3,1
2974,554,57056.86,104650,28,10.1,1
2974,554,57056.86,104650,29,10.4,1
2974,554,57056.86,104650,30,11,1
2974,554,57056.86,104650,31,11,1
2974,554,57056.86,104650,32,11.2,1
2974,554,57056.86,104650,33,11.4,1
2974,554,57056.86,104650,34,11.4,1
2974,554,57056.86,104650,35,11.5,1
2974,554,57056.86,104650,36,11.5,1
2974,554,57056.86,104650,37,11.6,1
2974,554,57056.86,104650,38,12,1
2974,554,57056.86,104650,39,12.2,1
2974,554,57056.86,104650,40,12.5,1
3055,30,8828.55,8893.15,1,5.5,1
3055,30,8828.55,8893.15,2,5.5,1
3055,30,8828.55,8893.15,3,5.8,1
3055,30,8828.55,8893.15,4,5.9,1
3055,30,8828.55,8893.15,5,5.9,1
3055,30,8828.55,8893.15,6,6,1
3055,30,8828.55,8893.15,7,6,1
3055,30,8828.55,8893.15,8,6,1
3055,30,8828.55,8893.15,9,6.3,1
3055,30,8828.55,8893.15,10,6.3,1
3055,30,8828.55,8893.15,11,6.5,1
3055,30,8828.55,8893.15,12,6.4,1
3055,30,8828.55,8893.15,13,6.4,1
3055,30,8828.55,8893.15,14,6.5,1
3055,30,8828.55,8893.15,15,6.5,1
3055,30,8828.55,8893.15,16,6.5,1
3055,30,8828.55,8893.15,17,6.7,1
3055,30,8828.55,8893.15,18,7.1,1
3055,30,8828.55,8893.15,19,7.7,1
3055,30,8828.55,8893.15,20,8,1
3055,30,8828.55,8893.15,21,8,1
3055,30,8828.55,8893.15,22,8.1,1
3055,30,8828.55,8893.15,23,8.4,1
3055,30,8828.55,8893.15,24,8.6,1
3055,30,8828.55,8893.15,25,8.8,1
3055,30,8828.55,8893.15,26,9.1,1
3055,30,8828.55,8893.15,27,9.3,1
3055,30,8828.55,8893.15,28,10.1,1
3055,30,8828.55,8893.15,29,10.4,1
3055,30,8828.55,8893.15,30,11,1
3055,30,8828.55,8893.15,31,11,1
3055,30,8828.55,8893.15,32,11.2,1
3055,30,8828.55,8893.15,33,11.4,1
3055,30,8828.55,8893.15,34,11.4,1
3055,30,8828.55,8893.15,35,11.5,1
3055,30,8828.55,8893.15,36,11.5,1
3055,30,8828.55,8893.15,37,11.6,1
3055,30,8828.55,8893.15,38,12,1
3055,30,8828.55,8893.15,39,12.2,1
3055,30,8828.55,8893.15,40,12.5,1
3259,735,53226.14,101711.76,1,25.1,1
3259,735,53226.14,101711.76,2,25.1,1
3259,735,53226.14,101711.76,3,25.6,1
3259,735,53226.14,101711.76,4,27,1
3259,735,53226.14,101711.76,5,27,1
3259,735,53226.14,101711.76,6,27,1
3259,735,53226.14,101711.76,7,27,1
3259,735,53226.14,101711.76,8,27.1,1
3259,735,53226.14,101711.76,9,27.2,1
3259,735,53226.14,101711.76,10,27.2,1
3259,735,53226.14,101711.76,11,27.2,1
3259,735,53226.14,101711.76,12,27.9,1
3259,735,53226.14,101711.76,13,27.9,1
3259,735,53226.14,101711.76,14,28,1
3259,735,53226.14,101711.76,15,28,1
3259,735,53226.14,101711.76,16,28.4,1
3259,735,53226.14,101711.76,17,29.7,1
3259,735,53226.14,101711.76,18,31.5,1
3259,735,53226.14,101711.76,19,33,1
3259,735,53226.14,101711.76,20,40,1
3259,735,53226.14,101711.76,21,40.3,1
3259,735,53226.14,101711.76,22,40.4,1
3259,735,53226.14,101711.76,23,41.1,1
3259,735,53226.14,101711.76,24,41.3,1
3259,735,53226.14,101711.76,25,42,1
3259,735,53226.14,101711.76,26,42,1
3259,735,53226.14,101711.76,27,43.5,1
3259,735,53226.14,101711.76,28,43.9,1
3259,735,53226.14,101711.76,29,44.4,1
3259,735,53226.14,101711.76,30,46,1
3259,735,53226.14,101711.76,31,48.7,1
3259,735,53226.14,101711.76,32,49.1,1
3259,735,53226.14,101711.76,33,49.1,1
3259,735,53226.14,101711.76,34,50.2,1
3259,735,53226.14,101711.76,35,51.5,1
3259,735,53226.14,101711.76,36,52,1
3259,735,53226.14,101711.76,37,52.7,1
3259,735,53226.14,101711.76,38,53.3,1
3259,735,53226.14,101711.76,39,55.2,1
3259,735,53226.14,101711.76,40,56,1
3297,238,37174.3,53393.97,1,25.1,1
3297,238,37174.3,53393.97,2,25.1,1
3297,238,37174.3,53393.97,3,25.6,1
3297,238,37174.3,53393.97,4,27,1
3297,238,37174.3,53393.97,5,27,1
3297,238,37174.3,53393.97,6,27,1
3297,238,37174.3,53393.97,7,27,1
3297,238,37174.3,53393.97,8,27.1,1
3297,238,37174.3,53393.97,9,27.2,1
3297,238,37174.3,53393.97,10,27.2,1
3297,238,37174.3,53393.97,11,27.2,1
3297,238,37174.3,53393.97,12,27.9,1
3297,238,37174.3,53393.97,13,27.9,1
3297,238,37174.3,53393.97,14,28,1
3297,238,37174.3,53393.97,15,28,1
3297,238,37174.3,53393.97,16,28.4,1
3297,238,37174.3,53393.97,17,29.7,1
3297,238,37174.3,53393.97,18,31.5,1
3297,238,37174.3,53393.97,19,33,1
3297,238,37174.3,53393.97,20,40,1
3297,238,37174.3,53393.97,21,40.3,1
3297,238,37174.3,53393.97,22,40.4,1
3297,238,37174.3,53393.97,23,41.1,1
3297,238,37174.3,53393.97,24,41.3,1
3297,238,37174.3,53393.97,25,42,1
3297,238,37174.3,53393.97,26,42,1
3297,238,37174.3,53393.97,27,43.5,1
3297,238,37174.3,53393.97,28,43.9,1
3297,238,37174.3,53393.97,29,44.4,1
3297,238,37174.3,53393.97,30,46,1
3297,238,37174.3,53393.97,31,48.7,1
3297,238,37174.3,53393.97,32,49.1,1
3297,238,37174.3,53393.97,33,49.1,1
3297,238,37174.3,53393.97,34,50.2,1
3297,238,37174.3,53393.97,35,51.5,1
3297,238,37174.3,53393.97,36,52,1
3297,238,37174.3,53393.97,37,52.7,1
3297,238,37174.3,53393.97,38,53.3,1
3297,238,37174.3,53393.97,39,55.2,1
3297,238,37174.3,53393.97,40,56,1
3302,30,11014.17,9844.72,1,25.1,1
3302,30,11014.17,9844.72,2,25.1,1
3302,30,11014.17,9844.72,3,25.6,1
3302,30,11014.17,9844.72,4,27,1
3302,30,11014.17,9844.72,5,27,1
3302,30,11014.17,9844.72,6,27,1
3302,30,11014.17,9844.72,7,27,1
3302,30,11014.17,9844.72,8,27.1,1
3302,30,11014.17,9844.72,9,27.2,1
3302,30,11014.17,9844.72,10,27.2,1
3302,30,11014.17,9844.72,11,27.2,1
3302,30,11014.17,9844.72,12,27.9,1
3302,30,11014.17,9844.72,13,27.9,1
3302,30,11014.17,9844.72,14,28,1
3302,30,11014.17,9844.72,15,28,1
3302,30,11014.17,9844.72,16,28.4,1
3302,30,11014.17,9844.72,17,29.7,1
3302,30,11014.17,9844.72,18,31.5,1
3302,30,11014.17,9844.72,19,33,1
3302,30,11014.17,9844.72,20,40,1
3302,30,11014.17,9844.72,21,40.3,1
3302,30,11014.17,9844.72,22,40.4,1
3302,30,11014.17,9844.72,23,41.1,1
3302,30,11014.17,9844.72,24,41.3,1
3302,30,11014.17,9844.72,25,42,1
3302,30,11014.17,9844.72,26,42,1
3302,30,11014.17,9844.72,27,43.5,1
3302,30,11014.17,9844.72,28,43.9,1
3302,30,11014.17,9844.72,29,44.4,1
3302,30,11014.17,9844.72,30,46,1
3302,30,11014.17,9844.72,31,48.7,0
3302,30,11014.17,9844.72,32,49.1,0
3302,30,11014.17,9844.72,33,49.1,0
3302,30,11014.17,9844.72,34,50.2,0
3302,30,11014.17,9844.72,35,51.5,0
3302,30,11014.17,9844.72,36,52,0
3302,30,11014.17,9844.72,37,52.7,0
3302,30,11014.17,9844.72,38,53.3,0
3302,30,11014.17,9844.72,39,55.2,0
3302,30,11014.17,9844.72,40,56,0
3391,78,10585.27,17478.59,1,25.1,1
3391,78,10585.27,17478.59,2,25.1,1
3391,78,10585.27,17478.59,3,25.6,1
3391,78,10585.27,17478.59,4,27,1
3391,78,10585.27,17478.59,5,27,1
3391,78,10585.27,17478.59,6,27,1
3391,78,10585.27,17478.59,7,27,1
3391,78,10585.27,17478.59,8,27.1,1
3391,78,10585.27,17478.59,9,27.2,1
3391,78,10585.27,17478.59,10,27.2,1
3391,78,10585.27,17478.59,11,27.2,1
3391,78,10585.27,17478.59,12,27.9,1
3391,78,10585.27,17478.59,13,27.9,1
3391,78,10585.27,17478.59,14,28,1
3391,78,10585.27,17478.59,15,28,1
3391,78,10585.27,17478.59,16,28.4,1
3391,78,10585.27,17478.59,17,29.7,1
3391,78,10585.27,17478.59,18,31.5,1
3391,78,10585.27,17478.59,19,33,1
3391,78,10585.27,17478.59,20,40,0
3391,78,10585.27,17478.59,21,40.3,0
3391,78,10585.27,17478.59,22,40.4,0
3391,78,10585.27,17478.59,23,41.1,0
3391,78,10585.27,17478.59,24,41.3,0
3391,78,10585.27,17478.59,25,42,0
3391,78,10585.27,17478.59,26,42,0
3391,78,10585.27,17478.59,27,43.5,0
3391,78,10585.27,17478.59,28,43.9,0
3391,78,10585.27,17478.59,29,44.4,0
3391,78,10585.27,17478.59,30,46,0
3391,78,10585.27,17478.59,31,48.7,0
3391,78,10585.27,17478.59,32,49.1,0
3391,78,10585.27,17478.59,33,49.1,0
3391,78,10585.27,17478.59,34,50.2,0
3391,78,10585.27,17478.59,35,51.5,0
3391,78,10585.27,17478.59,36,52,0
3391,78,10585.27,17478.59,37,52.7,0
3391,78,10585.27,17478.59,38,53.3,0
3391,78,10585.27,17478.59,39,55.2,0
3391,78,10585.27,17478.59,40,56,0
3549,123,18334.75,22172.82,1,25.1,1
3549,123,18334.75,22172.82,2,25.1,1
3549,123,18334.75,22172.82,3,25.6,1
3549,123,18334.75,22172.82,4,27,1
3549,123,18334.75,22172.82,5,27,1
3549,123,18334.75,22172.82,6,27,1
3549,123,18334.75,22172.82,7,27,1
3549,123,18334.75,22172.82,8,27.1,1
3549,123,18334.75,22172.82,9,27.2,1
3549,123,18334.75,22172.82,10,27.2,1
3549,123,18334.75,22172.82,11,27.2,1
3549,123,18334.75,22172.82,12,27.9,1
3549,123,18334.75,22172.82,13,27.9,1
3549,123,18334.75,22172.82,14,28,1
3549,123,18334.75,22172.82,15,28,1
3549,123,18334.75,22172.82,16,28.4,1
3549,123,18334.75,22172.82,17,29.7,1
3549,123,18334.75,22172.82,18,31.5,1
3549,123,18334.75,22172.82,19,33,1
3549,123,18334.75,22172.82,20,40,1
3549,123,18334.75,22172.82,21,40.3,1
3549,123,18334.75,22172.82,22,40.4,1
3549,123,18334.75,22172.82,23,41.1,1
3549,123,18334.75,22172.82,24,41.3,1
3549,123,18334.75,22172.82,25,42,1
3549,123,18334.75,22172.82,26,42,1
3549,123,18334.75,22172.82,27,43.5,1
3549,123,18334.75,22172.82,28,43.9,1
3549,123,18334.75,22172.82,29,44.4,1
3549,123,18334.75,22172.82,30,46,1
3549,123,18334.75,22172.82,31,48.7,1
3549,123,18334.75,22172.82,32,49.1,1
3549,123,18334.75,22172.82,33,49.1,1
3549,123,18334.75,22172.82,34,50.2,1
3549,123,18334.75,22172.82,35,51.5,1
3549,123,18334.75,22172.82,36,52,1
3549,123,18334.75,22172.82,37,52.7,1
3549,123,18334.75,22172.82,38,53.3,1
3549,123,18334.75,22172.82,39,55.2,1
3549,123,18334.75,22172.82,40,56,1
3562,217,9338.8,20002.69,1,25.1,1
3562,217,9338.8,20002.69,2,25.1,1
3562,217,9338.8,20002.69,3,25.6,1
3562,217,9338.8,20002.69,4,27,1
3562,217,9338.8,20002.69,5,27,1
3562,217,9338.8,20002.69,6,27,1
3562,217,9338.8,20002.69,7,27,1
3562,217,9338.8,20002.69,8,27.1,1
3562,217,9338.8,20002.69,9,27.2,1
3562,217,9338.8,20002.69,10,27.2,1
3562,217,9338.8,20002.69,11,27.2,1
3562,217,9338.8,20002.69,12,27.9,0
3562,217,9338.8,20002.69,13,27.9,0
3562,217,9338.8,20002.69,14,28,0
3562,217,9338.8,20002.69,15,28,0
3562,217,9338.8,20002.69,16,28.4,0
3562,217,9338.8,20002.69,17,29.7,0
3562,217,9338.8,20002.69,18,31.5,0
3562,217,9338.8,20002.69,19,33,0
3562,217,9338.8,20002.69,20,40,0
3562,217,9338.8,20002.69,21,40.3,0
3562,217,9338.8,20002.69,22,40.4,0
3562,217,9338.8,20002.69,23,41.1,0
3562,217,9338.8,20002.69,24,41.3,0
3562,217,9338.8,20002.69,25,42,0
3562,217,9338.8,20002.69,26,42,0
3562,217,9338.8,20002.69,27,43.5,0
3562,217,9338.8,20002.69,28,43.9,0
3562,217,9338.8,20002.69,29,44.4,0
3562,217,9338.8,20002.69,30,46,0
3562,217,9338.8,20002.69,31,48.7,0
3562,217,9338.8,20002.69,32,49.1,0
3562,217,9338.8,20002.69,33,49.1,0
3562,217,9338.8,20002.69,34,50.2,0
3562,217,9338.8,20002.69,35,51.5,0
3562,217,9338.8,20002.69,36,52,0
3562,217,9338.8,20002.69,37,52.7,0
3562,217,9338.8,20002.69,38,53.3,0
3562,217,9338.8,20002.69,39,55.2,0
3562,217,9338.8,20002.69,40,56,0
3587,361,43772.35,56916.5,1,25.1,1
3587,361,43772.35,56916.5,2,25.1,1
